steps,w1,w2,w3,w4,w5,w6,w7,second,last
8202,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8203,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8204,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8205,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8206,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8207,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8208,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8209,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8210,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8211,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8212,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8213,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8214,3.3481101357615947e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.731303318154271e12
8215,3.7857661265670996e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.950131313557023e12
8216,3.7857661265670996e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.950131313557023e12
8217,3.7857661265670996e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,9.950131313557023e12
8218,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,1.011609046527047e13
8219,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,1.011609046527047e13
8220,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,1.011609046527047e13
8221,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,1.011609046527047e13
8222,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,1.011609046527047e13
8223,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,1.011609046527047e13
8224,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,3.706484665269885e12,2.350474013960618e12,-1.061687249834272e11,1.011609046527047e13
8225,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.089795431300557e12,2.350474013960618e12,-1.061687249834272e11,1.0307745848285807e13
8226,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.089795431300557e12,2.350474013960618e12,-1.061687249834272e11,1.0307745848285807e13
8227,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.089795431300557e12,2.350474013960618e12,-1.061687249834272e11,1.0307745848285807e13
8228,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.089795431300557e12,2.350474013960618e12,-1.061687249834272e11,1.0307745848285807e13
8229,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,2.350474013960618e12,-1.061687249834272e11,1.0453097290764637e13
8230,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,2.350474013960618e12,-1.061687249834272e11,1.0453097290764637e13
8231,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,2.350474013960618e12,-1.061687249834272e11,1.0453097290764637e13
8232,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,3.220550858647741e12,-1.061687249834272e11,1.0888135713108197e13
8233,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,3.220550858647741e12,-1.061687249834272e11,1.0888135713108197e13
8234,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,3.220550858647741e12,-1.061687249834272e11,1.0888135713108197e13
8235,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,3.220550858647741e12,-1.061687249834272e11,1.0888135713108197e13
8236,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1218068852613555e13
8237,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1218068852613555e13
8238,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1218068852613555e13
8239,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1218068852613555e13
8240,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1218068852613555e13
8241,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1218068852613555e13
8242,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.199426401661432e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1218068852613555e13
8243,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1577248663373941e13
8244,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1577248663373941e13
8245,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1577248663373941e13
8246,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1577248663373941e13
8247,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1577248663373941e13
8248,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,3.3091700884010605e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1577248663373941e13
8249,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1947029181419602e13
8250,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1947029181419602e13
8251,4.1176844299939946e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.1947029181419602e13
8252,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8253,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8254,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8255,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8256,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8257,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8258,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8259,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8260,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8261,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8262,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8263,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8264,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8265,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8266,4.656502462005135e12,1.142498397642709e12,2.831117833589961e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2216438197425172e13
8267,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8268,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8269,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8270,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8271,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8272,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8273,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8274,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8275,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8276,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8277,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8278,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8279,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8280,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8281,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8282,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8283,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8284,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
8285,4.656502462005135e12,1.142498397642709e12,3.823880510160066e12,4.048731124492381e12,3.9177860231822046e12,4.3804983162582183e12,3.880417137658455e12,-1.061687249834272e11,1.2712819535710225e13
